pa_pe_section_noname_flag,pa_pe_apicount_synchronization,pa_pe_apicount_dataexchange,pa_pe_apicount_file,pa_pe_apicount_reckoning,pa_pe_apicount_memory,pa_pe_apicount_execution,pa_pe_apicount_console,pa_pe_apicount_diagnostic,pa_pe_apicount_dynamiclibrary,pa_pe_apicount_storage,pa_pe_apicount_resource,pa_pe_apicount_windowing,pa_pe_apicount_network,pa_pe_apicount_security,pa_pe_apicount_registry,pa_pe_apicount_services,pa_pe_apicount_rdp,pa_pe_apicount_cryptography,md5,sha1,sha256,file_name,file_type,mime_type,file_size,av_detection_a,av_detection_b,av_detection_c,av_detection_d,pe_header_fileinfo_item_number,pe_header_timestamp,pe_header_api_import_number,pe_header_sectionsize_text,entropy_section_text,pe_header_sectionsize_data,entropy_section_data,pe_header_sectionsize_bss,entropy_section_rdata,entropy_section_reloc,entropy_section_rsrc,pe_header_section_md5,pe_header_sectionsize_second,pa_pe_section_notregular,pa_pe_section_regular,pe_header_flag_debug,pe_header_resource_languagecount_ENGLISH US,pe_header_resource_languagecount_NEUTRAL,pe_resourcecount_cursor,pa_pe_binarycontained,pe_resourcecount_icon,pe_resourcecount_rcdata,pe_resourcecount_string,pe_resourcecount_group_cursor,pe_resourcecount_group_icon,pe_header_size,pe_header_sectionsize_export,pe_header_sectionsize_import,pe_header_sectionsize_resource,pe_header_section_number,pe_header_baseofdata,pe_header_checksum,pe_header_dll_importnumber,pe_header_emaxalloc,pe_header_ecblp,pe_header_ecp,pe_header_ecparhdr,pe_header_elfanew,pe_header_esp,pe_header_entrypoint,pe_header_filealignment,pe_header_iat_rva,pe_header_fileversion,pe_header_flag_cfg,pe_header_flag_dep,pe_header_flag_image_dll_characteristics_appcontainer,pe_header_flag_image_dll_characteristics_high_entropy_va,pe_header_flag_image_dllcharacteristics_dynamic_base,pe_header_flag_image_dllcharacteristics_force_integrity,pe_header_flag_image_dllcharacteristics_no_bind,pe_header_flag_image_dllcharacteristics_no_isolation,pe_header_flag_image_dllcharacteristics_no_seh,pe_header_flag_image_dllcharacteristics_terminal_server_aware,pe_header_flag_image_dllcharacteristics_wdm_driver,pe_header_flag_image_file_32bit_machine,pe_header_flag_image_file_debug_stripped,pe_header_flag_image_file_dll,pe_header_flag_image_file_executable_image,pe_header_flag_image_file_large_address_aware,pe_header_flag_image_file_line_nums_stripped,pe_header_flag_image_file_local_syms_stripped,pe_header_flag_image_file_net_run_from_swap,pe_header_flag_image_file_relocs_stripped,pe_header_flag_image_file_removable_run_from_swap,pe_header_flag_image_file_system,pe_header_flag_image_file_up_system_only,pe_header_loaderflags,pe_header_majorOSversion,pe_header_minorOSversion,pe_header_reloc_item_number,pe_header_data_item_number,pe_header_sectionalignment,pe_header_sizeofheaders,pe_header_sizeofheapcommit,pe_header_sizeofheapreserve,pe_header_sizeofimage,pe_header_sizeofstackcommit,pe_header_sizeofstackreserve,label
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,991192b6c84e92d332b39a3ebbac9dc6,0b2abaad832b2bf74647e942a2935aa3e06d93fa,0229cc376b8d9d5dc856db9890bf5af615d74f1b4ab4857ecf50105241dc2543,"['myfile.exe', '991192b6c84e92d332b39a3ebbac9dc6.virus']",Win32 EXE,application/octet-stream,559784,,PUA.Downloader,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,581609,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,ecadac1b34ad04b82fe050b269eaf0d9,be3a4ab8c9c71d198287eae719a5b1588d5ad846,eb7b76a6640358709dd7fa21590a11a66a0cbdc8b61aa642541d56c2c9379d29,['ecadac1b34ad04b82fe050b269eaf0d9.virus'],Win32 EXE,application/octet-stream,559864,,PUA.DownloadSponsor,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,595648,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,705752c759ea00a4dd6149d11fabafec,5660647dab857594af18a1760ffc25b603fca0ca,426ab969d10fce90e99e3e36cbebea4f39ff9ef2da1fa13b64b9d5369a20d1cf,[],Win32 EXE,application/octet-stream,560664,,PUA.Downloader,Gen:Variant.Application.Bundler.DownloadGuide.24,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,584391,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,1,4,8,2,5,6,0,1,2,0,0,7,0,2,1,0,0,0,cc9a94548c86ecc4a2c6bece66dbbff8,89b5f2ce8af723c0a10799e7c5ceac378553b74b,a3a487f56ee1b64e895fcb2117ce57556131069a33ea3294a050808f152e5da7,['helper.exe'],Win32 EXE,application/octet-stream,900336,,ML.Attribute.HighConfidence,Gen:Trojan.Downloader.2y3@amUgN7ii,HEUR:Trojan-Downloader.Win32.Generic,5,1970/01/01 15:50:05,166,26112,6.44,1536,4.03,,5.03,,5.84,"['31e134efb06a971d28d0c7a65b39fec9', 'd6b0bc2db2de2a3dd996fda6539cef0e', 'f6505276c92679f9ed837be4a8c6736c', 'd41d8cd98f00b204e9800998ecf8427e', '55a6cdd5047874fd902a9e1485f3876b', '608b37820008438123aee874c40e02dd']",5632,2,4,False,15,,,True,9,,,,1,1024,0,160,29016,6,32768,0,7,65535,144,3,4,200,184,344064,4096,32880,6,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,0,4,0,,16,4096,1024,4096,1048576,347552,4096,1048576,downloader
False,10,0,7,4,16,11,4,4,4,0,2,12,0,0,1,0,0,0,e8f13753457ec08206d7b8141bde1d5d,3ed0d11c1116dd0131799164eea0b9ce6420b16c,e508aefd4bcd3719fe2d854c7d426e2c7712e48daa1f7b34cf9133d2f49e88fc,['210fce4c79fe790344cfd3283d1d4537a3102f4b'],Win32 EXE,application/octet-stream,558840,,PUA.Downloader,Gen:Variant.Application.Bundler.DownloadGuide.48,not-a-virus:HEUR:Downloader.Win32.Generic,1,2018/01/17 17:01:54,199,358912,6.54,8704,3.95,,7.30,5.86,5.14,"['137860514b7fa10eae03821df87a9576', 'bad2feaf178e9211d0b8929edbfd182a', 'df4a06cc169398959f5db585b511c979', 'cc253806028e6c8a403351f0e90f078b', '0f8074e53e2c156b7e8e4daa3bd79cb4']",138240,1,4,False,,6,,True,3,,,,1,1024,0,180,16064,5,364544,576234,8,65535,144,3,4,240,184,83532,4096,364632,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,569344,4096,1048576,downloader
False,0,0,0,0,4,2,0,0,1,0,0,0,3,1,0,0,0,0,80a5963393777cad9ffc60d9e718922d,6cf2ab063eca3ff89e5cb581478ae6d48a588eee,38d19a50e464051bc065a6449dff840a67f0ed8a1a579460dfd53cb8dbe6e2ef,"['utorrent_en.exe', 'scans/8b4381ce25de491dd543332946c2b728de6a08be2bd809bc18b47fbbbf7bc641-1413469882']",Win32 EXE,application/octet-stream,370504,,Trojan.Gen.NPE,Gen:Variant.Application.Bundler.Softonic.4,not-a-virus:Downloader.Win32.Agent.bxib,5,2014/10/15 07:33:36,23,,,,,,,,5.15,"['d41d8cd98f00b204e9800998ecf8427e', '675df0a025a50873b9a69fa327af3946', '9d62b41072a15ddd9ebc1b80b19fe0c1']",326656,2,1,False,1,,,True,4,,,,2,4096,0,1024,13972,3,1032192,0,18,65535,144,3,4,256,184,1027920,4096,1046544,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0,5,1,,16,4096,4096,4096,1048576,1048576,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,5dca703868826a88a44b5a0082e92d52,d9da579011ce843ee7f6617a85f4e103b051a409,cfc32c66398bd582c668c352cc217c503c395ccd414f996ee56558cd09a5b268,['5dca703868826a88a44b5a0082e92d52.virus'],Win32 EXE,application/octet-stream,559896,,PUA.DownloadSponsor,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,612108,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,7c10378f27d0fcbb39ca49a5f65b041a,13d120791984b2c11c2b763d3c2278b478dd5ec4,d80366af5d79eff51dfc232858d20ac7b44e6c9e0c4e7f16fef7d21f041a1477,['7c10378f27d0fcbb39ca49a5f65b041a.virus'],Win32 EXE,application/octet-stream,559912,,PUA.DownloadSponsor,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,561511,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,32,1,20,9,14,29,4,3,3,0,4,0,2,0,0,0,0,6,12f8a5a4a6717fe5677f0589a028fb41,0c644b4017f8069b43e31064366e8a5064171d5e,0a32aa35f9403bfba086aacbd96fd826cda7cdec9c2215a62e078088f00cdfed,"['Install', 'cityfly.exe', '12f8a5a4a6717fe5677f0589a028fb41.virus']",Win32 EXE,application/octet-stream,3840712,,Trojan.Gen.2,Application.Bundler.ExpressDownloader.G,not-a-virus:HEUR:Downloader.Win32.Generic,7,2016/02/13 02:11:36,215,1217024,6.72,19456,4.58,,5.38,,7.99,"['95b4f7801ded998d83e905ee643fea5d', '892706a8a9b7356411f0b16b0eb1b135', '0ad2052c8f2dfc6b2fb541b5e5e14d62', '1f354d76203061bfdd5a53dae48d5435', '5f0fe75fac99e41d71f90363ec6de2a2', 'd67f481c365c18e2d1f5c831adf92316']",262656,2,4,False,1,,,True,12,,,,3,1024,0,100,2325988,6,1224704,3842586,4,65535,144,3,4,320,184,786974,4096,1224704,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0,5,1,,16,4096,1024,4096,1048576,3858432,4096,1048576,downloader
False,1,4,8,2,5,7,0,1,2,0,0,7,0,0,1,0,0,0,c4902b7ee21c4c4700811f01832fdb46,99e08f4a40c2068117bab11fa28ccc760fc745c0,60898313f58d3a5be4a0d81947f2fb7ccabcf50eaa174c6bb3f447c1c2cdee52,['60898313f58d3a5be4a0d81947f2fb7ccabcf50eaa174c6bb3f447c1c2cdee52'],Win32 EXE,application/octet-stream,72266,,Downloader,Zum.Application.InstallMonster.2,not-a-virus:HEUR:Downloader.NSIS.AdLoad.gen,0,2012/02/24 19:19:43,172,28672,6.52,512,1.43,,4.39,1.99,4.55,"['033c4b7ef297e5f8dd0392c8206891d5', '07990aaa54c3bc638bb87a87f3fb13e3', 'f8e9fc8c226177087968ccda63fbab7d', 'd41d8cd98f00b204e9800998ecf8427e', '5eca10559e7900e7e71c254ac72718d6', 'a37115a0a2514ed8eecdb86281604451']",11264,2,4,False,6,,,True,1,,,,1,1024,0,180,2552,6,32768,0,8,65535,144,3,4,208,184,14489,4096,32864,6,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,0,,16,4096,1024,4096,1048576,4685824,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,c64db8836e6f968465769168ac7f6989,10b0585553a36537a58cfba6343e66f8bc6bb6c0,f85e159162a5dff1014b1f33215e28ef20261bf5835cc2547e2943e8cfe040f5,[],Win32 EXE,application/octet-stream,560560,Gen:Variant.Application.Bundler.DownloadGuide.48,PUA.DownloadSponsor,Gen:Variant.Application.Bundler.DownloadGuide.48,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,603067,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,5edcd9913f442ae68a881839113a8e6f,8e9bfbffe6c544753f1613ead78b69a9a3d67303,deffd3d1a779a53d881b229773bfc39990efe4043ab750fd14336a935e10eead,['myfile.exe'],Win32 EXE,application/octet-stream,560632,,PUA.Downloader,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,602499,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,5,1,8,10,0,2,1,0,3,6,3,0,1,0,0,0,a1a4f0f09d4ca069e7119a6948eb9b0a,212f2c43d1b9c2e4a2f81b7f1170973a1eafdc53,10d45a2718adcd326747ef6fac03fe635e06884bf1b3c01a6eac0a4e4308554b,"['drop/a1a4f0f09d4ca069e7119a6948e', 'a1a4f0f09d4ca069e7119a6948eb9b0a.application_x-dosexec', 'c:/aa/aa', 'C:\\vRuuv3NT\\JI_5MDhu\\5XzqosUU4\\8ajxm5KOp9.txt', 'C:\\2jSioo\\bKzjSvuN\\J2gIJ3z\\So5UnQccyl\\6_9kU.scr']",Win32 EXE,application/octet-stream,751136,Gen:Variant.Strictor.148513,Trojan.Gen.2,Gen:Variant.Strictor.148513,not-a-virus:Downloader.Win32.Snojan.b,1,2012/09/06 19:08:54,185,485888,5.92,1536,1.10,0,5.34,,7.87,"['fa2145456a037df2a8b23b1f6c583df3', '29cf2f08245e393c162ad5c3a4d3141a', 'c5482bc31e88849757d654a2d5491ae7', 'd41d8cd98f00b204e9800998ecf8427e', '8235f3402579b2f635f26d04aff44e49', 'a85c5883dfc4f43244b6d6640bf33459', '8346720267ead45d95d08c7831b6c74c', '43a8bdca8f9f25f7fd045359eeda643a']",1536,2,6,False,18,,,True,5,,,,1,1024,0,5504,218788,8,491520,0,10,65535,144,3,4,128,184,4740,4096,562156,1,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,0,4,0,,16,4096,1024,4096,1048576,798720,4096,2097152,downloader
False,1,4,8,2,5,7,0,1,2,0,0,7,0,0,1,0,0,0,7058344970fffe8abb06d860566a61ba,f6f6da9769057094b7bda521e2e504e32c543dfa,1eafc0c3f31f9efa0231293a6969473c5a56bb3be9938b3edc0149c04ea7710e,[],Win32 EXE,application/octet-stream,63817,Gen:Application.Downloader.InstallMonster.2.084dyY@bi0cL3ei,ML.Attribute.HighConfidence,Gen:Application.Downloader.InstallMonster.2.084dyY@bi0cL3ei,HEUR:Trojan-Downloader.NSIS.Adload.gen,,2012/02/24 19:19:54,172,28160,6.51,512,1.43,,4.39,5.43,4.42,"['00499a6f70259150109c809d6aa0e6ed', '07990aaa54c3bc638bb87a87f3fb13e3', '014871d9a00f0e0c8c2a7cd25606c453', 'd41d8cd98f00b204e9800998ecf8427e', '22545d3f52ecd759f81f535111626ccc', '7af0e674b36aaa0e5cef29b4cc76afd8']",11264,2,4,False,6,,,True,1,,,,1,1024,0,180,2776,6,32768,0,8,65535,144,3,4,208,184,14467,4096,32864,6,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,0,,16,4096,1024,4096,1048576,1499136,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,22ef08adde372865551d3d5ec03d1f02,10f97cb2c54fc709f16bdf56b5de4956d48df14e,0e87c939ea5a9ad2e011a991eebb28d2d3bc806631e8a96ca65a4ee1f1db4dbe,['22ef08adde372865551d3d5ec03d1f02.virus'],Win32 EXE,application/octet-stream,559840,,PUA.DownloadSponsor,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,624215,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,11,0,10,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,4c42367dbef88b6399510c698dc6a9f7,1800cea2b0a663ededc73d09053d566c251253d7,d7239cd1a4db201736ced7ad4ae4ed3ce1c9e6c92235c4bb5a1190ad79f92e2d,[],Win32 EXE,application/octet-stream,558712,,SMG.Heur!gen,Gen:Variant.Application.Bundler.DownloadGuide.48,not-a-virus:HEUR:Downloader.Win32.Generic,1,2018/01/30 11:02:39,201,360960,6.56,8704,3.94,,7.29,5.78,4.82,"['652b57e9b0aba0fe279c4170b36a71ab', '279500dd54fc314d9f2fcaa6daab9486', '7f11552a159c4ffc1532e7805888725e', '7731601e0e440a66119dfa2c757cfea3', '0b9206454fbb3f82403bc2a22deb1c13']",138240,1,4,False,,6,,True,3,,,,1,1024,0,180,16064,5,368640,596910,8,65535,144,3,4,248,184,82172,4096,368716,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,102,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,1,4,8,2,5,7,0,1,2,0,0,7,0,0,1,0,0,0,04aaf00e50f84f8f44ac9ebc0fe5a024,b69f33e5248f7988604d003b1450cef71cbdedec,ef2dd025fc50b954c9d36a9aceabe1da2e875d62486f233fd88ac70c30b4b0b6,['04aaf00e50f84f8f44ac9ebc0fe5a024.virus'],Win32 EXE,application/octet-stream,59436,,ML.Attribute.HighConfidence,Zum.Application.InstallMonster.2,not-a-virus:HEUR:Downloader.NSIS.AdLoad.gen,0,2012/02/24 19:19:59,172,28672,6.50,512,1.47,,4.39,5.67,4.55,"['f569e353af0ed51bf4c216faa9bed4e7', '91eee43954e068e650f7b73a8b0e6915', 'db9f7acbf1c3ddfe255077b699955dfa', 'd41d8cd98f00b204e9800998ecf8427e', 'ba21f03a123fdfef9e0085fffbba4cc7', '3291a101a9c8cc57d9b021a54dd0fae4']",11264,2,4,False,6,,,True,1,,,,1,1024,0,180,2552,6,32768,0,8,65535,144,3,4,208,184,14819,4096,32864,6,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,0,,16,4096,1024,4096,1048576,1007616,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,0fe0d7e00dacd74e5e5b1620046e3df4,4d222de49928fe65b1c1af7bc52cab0698d72f26,32c81598deba81c32d32d0ec9c5ed06f93d458342c9c667b31242d83ba3fdcd5,['0fe0d7e00dacd74e5e5b1620046e3df4.virus'],Win32 EXE,application/octet-stream,560752,,null,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,600452,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,519c307f9805a79a4b7b3a2bbd31d19e,d7a6259b1bca5ae31a57900695f8ad568beabb0d,d4b65b80700e0168f9d5d2c0bb97cb7a18f549839df054f5983cfc44486f55ed,['519c307f9805a79a4b7b3a2bbd31d19e.virus'],Win32 EXE,application/octet-stream,559800,,PUA.DownloadSponsor,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,578065,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,9,0,9,4,15,11,4,4,4,0,2,12,0,0,1,0,0,0,39eca7f8b3c01e7324cc4208ca7c7bc6,9867c1f23b936f43dc7548ad57672cb2c1d5849d,8e55b71ad7af9e853f783e5fe38c05a4d8d01e17504959897996f4cec7678fb3,[],Win32 EXE,application/octet-stream,534784,,SMG.Heur!gen,Gen:Variant.Application.Bundler.DownloadGuide.24,not-a-virus:Downloader.Win32.DownloaderGuide.pwj,1,2016/10/12 04:02:49,197,334336,6.59,8704,3.95,,7.30,5.89,4.49,"['75d4a99a960b3bf5be60a22bb3853c6f', '0dea3842f7619ace75cf3464d83f2c77', 'd8781be5304559f20835adeb6842ad2f', '4d52d628493dd252d238966ea6e54821', 'c136c507cfd0ab8f6053c9b14dba5728']",138240,1,4,False,,6,,True,3,,,,1,1024,0,160,16064,5,339968,588012,7,65535,144,3,4,232,184,83068,4096,340044,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,95,16,4096,1024,4096,1048576,548864,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,9819e8271d3aae22168d9e73bad060e9,d5b2d2a5ed4a7652e3a04c071a76ad1a3712b33c,5e0065daa7ab1872cc6f015f7fff4b490ef6d85adddadc0b8d95ab1da2231e6e,['7091873'],Win32 EXE,application/octet-stream,559752,,PUA.Downloader,Gen:Variant.Application.Bundler.DownloadGuide.24,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,603698,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
False,10,0,11,4,15,10,4,4,4,0,2,12,0,0,1,0,0,0,5a73dd97f1395d0f64572f1286718a4f,b65356f81cdb18e32b761613c1fb0e13bdab16dd,5164a4afec2a7ba1380dc2cf8fbbf4ba86d8aadcb12288f0964d4883c2c0a22e,['5a73dd97f1395d0f64572f1286718a4f.virus'],Win32 EXE,application/octet-stream,560640,,PUA.Downloader,Application.Bundler.DownloadGuide.KE,not-a-virus:HEUR:Downloader.Win32.DownloaderGuide.gen,1,2018/11/16 05:03:04,200,361472,6.56,8704,3.94,,7.29,5.83,5.49,"['66fb890b6815e40e6282ea451878b382', 'd8a20660cb464e3dff63f62da0282331', '7b335a4c050ac3f0c981d08e158d44de', '7bbdecccc0cf96f0d75021077ab6b110', '37fa0adc7813e1f2f485deec07d8b5eb']",138240,1,4,False,,6,,True,3,,,,1,1024,0,200,16064,5,368640,611546,9,65535,144,3,4,248,184,85052,4096,368728,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0,5,1,101,16,4096,1024,4096,1048576,573440,4096,1048576,downloader
